Time Bucket (America/Chicago),Vue-Mains_A (kWatts),Vue-Mains_B (kWatts),Vue-Mains_C (kWatts),Vue-Cooktop/Range/Oven/Stove-Oven 4 (kWatts),Vue-Air Conditioner-AC Up Aux Heat - 8 (kWatts),Vue-Air Conditioner-AC Down Compressor - 10 (kWatts),Vue-Cooktop/Range/Oven/Stove-Stove 16 (kWatts),Vue-Dishwasher-Dishwasher 24 (kWatts),Vue-Kitchen-Kitchen 26 (kWatts),Vue-Fridge/Freezer-Refrigerator (kWatts),Vue-Room/Multi-use Circuit-Annie Marie's Room (kWatts),Vue-Water Heater-Water Heater 19 (kWatts),Vue-Air Conditioner-AC Up Compressor - 11 (kWatts),Vue-Air Conditioner-AC Up Air Handler - 7 (kWatts),Vue-Air Conditioner-AC Down Air Handler - 3 (kWatts),Vue-Garage/Shop/Barn/Shed-Garage 35 (kWatts),Vue-Computer/Network-Gym 39 (kWatts),Vue-Computer/Network-Bruno Office 34 (kWatts),Vue-Air Conditioner-AC Down Aux Heat - 15 (kWatts)
06/04/2026 06:21:09,0.4664,0.7177,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0057,0.0000,0.0712,0.0000,0.0000,0.2909,0.0130,0.0276,0.1643,0.1574,0.0000
06/04/2026 06:21:10,0.4664,0.7177,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0057,0.0000,0.0712,0.0000,0.0000,0.2909,0.0130,0.0276,0.1643,0.1574,0.0000
06/04/2026 06:21:11,0.4664,0.7177,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0057,0.0000,0.0712,0.0000,0.0000,0.2909,0.0130,0.0276,0.1643,0.1574,0.0000
06/04/2026 06:21:12,0.4664,0.7177,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0057,0.0000,0.0712,0.0000,0.0000,0.2909,0.0130,0.0276,0.1643,0.1574,0.0000
06/04/2026 06:21:13,0.4664,0.7177,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0057,0.0000,0.0712,0.0000,0.0000,0.2909,0.0130,0.0276,0.1643,0.1574,0.0000
06/04/2026 06:21:14,0.4664,0.7177,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0057,0.0000,0.0712,0.0000,0.0000,0.2909,0.0130,0.0276,0.1643,0.1574,0.0000
06/04/2026 06:21:15,0.4664,0.7177,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0057,0.0000,0.0712,0.0000,0.0000,0.2909,0.0130,0.0276,0.1643,0.1574,0.0000
06/04/2026 06:21:16,0.4664,0.7177,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0057,0.0000,0.0712,0.0000,0.0000,0.2909,0.0130,0.0276,0.1643,0.1574,0.0000
06/04/2026 06:21:17,0.4664,0.7177,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0057,0.0000,0.0712,0.0000,0.0000,0.2909,0.0130,0.0276,0.1643,0.1574,0.0000
06/04/2026 06:21:18,0.4664,0.7177,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0057,0.0000,0.0712,0.0000,0.0000,0.2909,0.0130,0.0276,0.1643,0.1574,0.0000
06/04/2026 06:21:19,0.4664,0.7177,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0057,0.0000,0.0712,0.0000,0.0000,0.2909,0.0130,0.0276,0.1643,0.1574,0.0000
06/04/2026 06:21:20,0.4664,0.7177,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0057,0.0000,0.0712,0.0000,0.0000,0.2909,0.0130,0.0276,0.1643,0.1574,0.0000
06/04/2026 06:21:21,0.4664,0.7177,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0057,0.0000,0.0712,0.0000,0.0000,0.2909,0.0130,0.0276,0.1643,0.1574,0.0000
06/04/2026 06:21:22,0.4664,0.7177,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0057,0.0000,0.0712,0.0000,0.0000,0.2909,0.0130,0.0276,0.1643,0.1574,0.0000
06/04/2026 06:21:23,0.4664,0.7177,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0057,0.0000,0.0712,0.0000,0.0000,0.2909,0.0130,0.0276,0.1643,0.1574,0.0000
06/04/2026 06:21:24,0.4664,0.7177,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0057,0.0000,0.0712,0.0000,0.0000,0.2909,0.0130,0.0276,0.1643,0.1574,0.0000
06/04/2026 06:21:25,0.4664,0.7177,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0057,0.0000,0.0712,0.0000,0.0000,0.2909,0.0130,0.0276,0.1643,0.1574,0.0000
06/04/2026 06:21:26,0.4664,0.7177,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0057,0.0000,0.0712,0.0000,0.0000,0.2909,0.0130,0.0276,0.1643,0.1574,0.0000
06/04/2026 06:21:27,0.4664,0.7177,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0057,0.0000,0.0712,0.0000,0.0000,0.2909,0.0130,0.0276,0.1643,0.1574,0.0000
06/04/2026 06:21:28,0.4664,0.7177,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0057,0.0000,0.0712,0.0000,0.0000,0.2909,0.0130,0.0276,0.1643,0.1574,0.0000
06/04/2026 06:21:29,0.4664,0.7177,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0057,0.0000,0.0712,0.0000,0.0000,0.2909,0.0130,0.0276,0.1643,0.1574,0.0000
06/04/2026 06:21:30,0.4664,0.7177,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0057,0.0000,0.0712,0.0000,0.0000,0.2909,0.0130,0.0276,0.1643,0.1574,0.0000
06/04/2026 06:21:31,0.4664,0.7177,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0057,0.0000,0.0712,0.0000,0.0000,0.2909,0.0130,0.0276,0.1643,0.1574,0.0000
06/04/2026 06:21:32,0.4664,0.7177,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0057,0.0000,0.0712,0.0000,0.0000,0.2909,0.0130,0.0276,0.1643,0.1574,0.0000
06/04/2026 06:21:33,0.4664,0.7177,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0057,0.0000,0.0712,0.0000,0.0000,0.2909,0.0130,0.0276,0.1643,0.1574,0.0000
06/04/2026 06:21:34,0.4662,0.7180,No CT,0.0000,0.0000,0.0000,0.0000,0.0011,0.0066,0.0000,0.0713,0.0000,0.0000,0.2907,0.0121,0.0275,0.1645,0.1570,0.0000
06/04/2026 06:21:35,0.4662,0.7180,No CT,0.0000,0.0000,0.0000,0.0000,0.0011,0.0066,0.0000,0.0713,0.0000,0.0000,0.2907,0.0121,0.0275,0.1645,0.1570,0.0000
06/04/2026 06:21:36,0.4662,0.7180,No CT,0.0000,0.0000,0.0000,0.0000,0.0011,0.0066,0.0000,0.0713,0.0000,0.0000,0.2907,0.0121,0.0275,0.1645,0.1570,0.0000
06/04/2026 06:21:37,0.4662,0.7180,No CT,0.0000,0.0000,0.0000,0.0000,0.0011,0.0066,0.0000,0.0713,0.0000,0.0000,0.2907,0.0121,0.0275,0.1645,0.1570,0.0000
06/04/2026 06:21:38,0.4662,0.7180,No CT,0.0000,0.0000,0.0000,0.0000,0.0011,0.0066,0.0000,0.0713,0.0000,0.0000,0.2907,0.0121,0.0275,0.1645,0.1570,0.0000
06/04/2026 06:21:39,0.4662,0.7180,No CT,0.0000,0.0000,0.0000,0.0000,0.0011,0.0066,0.0000,0.0713,0.0000,0.0000,0.2907,0.0121,0.0275,0.1645,0.1570,0.0000
06/04/2026 06:21:40,0.4662,0.7180,No CT,0.0000,0.0000,0.0000,0.0000,0.0011,0.0066,0.0000,0.0713,0.0000,0.0000,0.2907,0.0121,0.0275,0.1645,0.1570,0.0000
06/04/2026 06:21:41,0.4662,0.7180,No CT,0.0000,0.0000,0.0000,0.0000,0.0011,0.0066,0.0000,0.0713,0.0000,0.0000,0.2907,0.0121,0.0275,0.1645,0.1570,0.0000
06/04/2026 06:21:42,0.4662,0.7180,No CT,0.0000,0.0000,0.0000,0.0000,0.0011,0.0066,0.0000,0.0713,0.0000,0.0000,0.2907,0.0121,0.0275,0.1645,0.1570,0.0000
06/04/2026 06:21:43,0.4662,0.7180,No CT,0.0000,0.0000,0.0000,0.0000,0.0011,0.0066,0.0000,0.0713,0.0000,0.0000,0.2907,0.0121,0.0275,0.1645,0.1570,0.0000
06/04/2026 06:21:44,0.4662,0.7180,No CT,0.0000,0.0000,0.0000,0.0000,0.0011,0.0066,0.0000,0.0713,0.0000,0.0000,0.2907,0.0121,0.0275,0.1645,0.1570,0.0000
06/04/2026 06:21:45,0.4662,0.7180,No CT,0.0000,0.0000,0.0000,0.0000,0.0011,0.0066,0.0000,0.0713,0.0000,0.0000,0.2907,0.0121,0.0275,0.1645,0.1570,0.0000
06/04/2026 06:21:46,0.4662,0.7180,No CT,0.0000,0.0000,0.0000,0.0000,0.0011,0.0066,0.0000,0.0713,0.0000,0.0000,0.2907,0.0121,0.0275,0.1645,0.1570,0.0000
06/04/2026 06:21:47,0.4662,0.7180,No CT,0.0000,0.0000,0.0000,0.0000,0.0011,0.0066,0.0000,0.0713,0.0000,0.0000,0.2907,0.0121,0.0275,0.1645,0.1570,0.0000
06/04/2026 06:21:48,0.4662,0.7180,No CT,0.0000,0.0000,0.0000,0.0000,0.0011,0.0066,0.0000,0.0713,0.0000,0.0000,0.2907,0.0121,0.0275,0.1645,0.1570,0.0000
06/04/2026 06:21:49,0.4662,0.7180,No CT,0.0000,0.0000,0.0000,0.0000,0.0011,0.0066,0.0000,0.0713,0.0000,0.0000,0.2907,0.0121,0.0275,0.1645,0.1570,0.0000
06/04/2026 06:21:50,0.4662,0.7180,No CT,0.0000,0.0000,0.0000,0.0000,0.0011,0.0066,0.0000,0.0713,0.0000,0.0000,0.2907,0.0121,0.0275,0.1645,0.1570,0.0000
06/04/2026 06:21:51,0.4662,0.7180,No CT,0.0000,0.0000,0.0000,0.0000,0.0011,0.0066,0.0000,0.0713,0.0000,0.0000,0.2907,0.0121,0.0275,0.1645,0.1570,0.0000
06/04/2026 06:21:52,0.4662,0.7180,No CT,0.0000,0.0000,0.0000,0.0000,0.0011,0.0066,0.0000,0.0713,0.0000,0.0000,0.2907,0.0121,0.0275,0.1645,0.1570,0.0000
06/04/2026 06:21:53,0.4662,0.7180,No CT,0.0000,0.0000,0.0000,0.0000,0.0011,0.0066,0.0000,0.0713,0.0000,0.0000,0.2907,0.0121,0.0275,0.1645,0.1570,0.0000
06/04/2026 06:21:54,0.4662,0.7180,No CT,0.0000,0.0000,0.0000,0.0000,0.0011,0.0066,0.0000,0.0713,0.0000,0.0000,0.2907,0.0121,0.0275,0.1645,0.1570,0.0000
06/04/2026 06:21:55,0.4662,0.7180,No CT,0.0000,0.0000,0.0000,0.0000,0.0011,0.0066,0.0000,0.0713,0.0000,0.0000,0.2907,0.0121,0.0275,0.1645,0.1570,0.0000
06/04/2026 06:21:56,0.4662,0.7180,No CT,0.0000,0.0000,0.0000,0.0000,0.0011,0.0066,0.0000,0.0713,0.0000,0.0000,0.2907,0.0121,0.0275,0.1645,0.1570,0.0000
06/04/2026 06:21:57,0.4662,0.7180,No CT,0.0000,0.0000,0.0000,0.0000,0.0011,0.0066,0.0000,0.0713,0.0000,0.0000,0.2907,0.0121,0.0275,0.1645,0.1570,0.0000
06/04/2026 06:21:58,0.4662,0.7180,No CT,0.0000,0.0000,0.0000,0.0000,0.0011,0.0066,0.0000,0.0713,0.0000,0.0000,0.2907,0.0121,0.0275,0.1645,0.1570,0.0000
06/04/2026 06:21:59,0.4662,0.7180,No CT,0.0000,0.0000,0.0000,0.0000,0.0011,0.0066,0.0000,0.0713,0.0000,0.0000,0.2907,0.0121,0.0275,0.1645,0.1570,0.0000
06/04/2026 06:22:00,0.4661,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0066,0.0000,0.0704,0.0000,0.0000,0.2921,0.0192,0.0268,0.1654,0.1579,0.0000
06/04/2026 06:22:01,0.4642,0.7070,No CT,0.0000,0.0000,0.0000,0.0000,0.0056,0.0062,0.0000,0.0716,0.0000,0.0000,0.2917,0.0180,0.0281,0.1658,0.1622,0.0000
06/04/2026 06:22:02,0.4677,0.7025,No CT,0.0000,0.0000,0.0000,0.0000,0.0052,0.0000,0.0000,0.0715,0.0000,0.0000,0.2910,0.0196,0.0282,0.1653,0.1603,0.0000
06/04/2026 06:22:03,0.4669,0.6999,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0057,0.0000,0.0697,0.0000,0.0000,0.2908,0.0198,0.0275,0.1656,0.1566,0.0000
06/04/2026 06:22:04,0.4654,0.7069,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0710,0.0000,0.0000,0.2908,0.0202,0.0279,0.1651,0.1610,0.0000
06/04/2026 06:22:05,0.4678,0.7021,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0711,0.0000,0.0000,0.2927,0.0181,0.0275,0.1651,0.1589,0.0000
06/04/2026 06:22:06,0.4661,0.6984,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0712,0.0000,0.0000,0.2891,0.0000,0.0273,0.1644,0.1548,0.0000
06/04/2026 06:22:07,0.4627,0.7025,No CT,0.0000,0.0000,0.0000,0.0000,0.0055,0.0066,0.0000,0.0730,0.0000,0.0000,0.2893,0.0206,0.0277,0.1650,0.1614,0.0000
06/04/2026 06:22:08,0.4675,0.6971,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.0000,0.0705,0.0000,0.0000,0.2913,0.0000,0.0276,0.1644,0.1568,0.0000
06/04/2026 06:22:09,0.4662,0.7029,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0051,0.0000,0.0700,0.0000,0.0000,0.2915,0.0206,0.0273,0.1643,0.1554,0.0000
06/04/2026 06:22:10,0.4671,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0715,0.0000,0.0000,0.2894,0.0194,0.0277,0.1647,0.1575,0.0000
06/04/2026 06:22:11,0.4678,0.7033,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0712,0.0000,0.0000,0.2901,0.0000,0.0269,0.1651,0.1574,0.0000
06/04/2026 06:22:12,0.4654,0.7018,No CT,0.0000,0.0000,0.0000,0.0000,0.0051,0.0000,0.0000,0.0711,0.0000,0.0000,0.2899,0.0196,0.0279,0.1641,0.1566,0.0000
06/04/2026 06:22:13,0.4663,0.7062,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0714,0.0000,0.0000,0.2905,0.0000,0.0272,0.1642,0.1600,0.0000
06/04/2026 06:22:14,0.4656,0.6974,No CT,0.0000,0.0000,0.0000,0.0000,0.0053,0.0063,0.0000,0.0718,0.0000,0.0000,0.2896,0.0190,0.0276,0.1641,0.1554,0.0000
06/04/2026 06:22:15,0.4654,0.6987,No CT,0.0000,0.0000,0.0000,0.0000,0.0064,0.0078,0.0000,0.0712,0.0000,0.0000,0.2894,0.0000,0.0276,0.1642,0.1548,0.0000
06/04/2026 06:22:16,0.4652,0.7072,No CT,0.0000,0.0000,0.0000,0.0000,0.0052,0.0000,0.0000,0.0708,0.0000,0.0000,0.2895,0.0198,0.0281,0.1644,0.1622,0.0000
06/04/2026 06:22:17,0.4677,0.6996,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.0000,0.0717,0.0000,0.0000,0.2929,0.0000,0.0285,0.1644,0.1574,0.0000
06/04/2026 06:22:18,0.4687,0.7011,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0714,0.0000,0.0000,0.2911,0.0181,0.0277,0.1641,0.1561,0.0000
06/04/2026 06:22:19,0.4654,0.6998,No CT,0.0000,0.0000,0.0000,0.0000,0.0051,0.0084,0.0000,0.0722,0.0000,0.0000,0.2895,0.0197,0.0276,0.1658,0.1569,0.0000
06/04/2026 06:22:20,0.4657,0.7020,No CT,0.0000,0.0000,0.0000,0.0000,0.0053,0.0064,0.0000,0.0729,0.0000,0.0000,0.2914,0.0208,0.0283,0.1644,0.1592,0.0000
06/04/2026 06:22:21,0.4652,0.7022,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,0.0000,0.0712,0.0000,0.0000,0.2915,0.0184,0.0274,0.1644,0.1578,0.0000
06/04/2026 06:22:22,0.4678,0.7052,No CT,0.0000,0.0000,0.0000,0.0000,0.0068,0.0052,0.0000,0.0716,0.0000,0.0000,0.2904,0.0000,0.0267,0.1650,0.1601,0.0000
06/04/2026 06:22:23,0.4689,0.7017,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,0.0000,0.0701,0.0000,0.0000,0.2915,0.0202,0.0278,0.1650,0.1571,0.0000
06/04/2026 06:22:24,0.4640,0.7397,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0056,0.0000,0.0716,0.0000,0.0000,0.2890,0.0197,0.0277,0.1653,0.1577,0.0000
06/04/2026 06:22:25,0.4666,0.7799,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0056,0.0000,0.0721,0.0000,0.0000,0.2911,0.0186,0.0268,0.1640,0.1642,0.0000
06/04/2026 06:22:26,0.4670,0.7762,No CT,0.0000,0.0000,0.0000,0.0000,0.0053,0.0060,0.0000,0.0727,0.0000,0.0000,0.2897,0.0208,0.0285,0.1648,0.1606,0.0000
06/04/2026 06:22:27,0.4656,0.7745,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0075,0.0000,0.0719,0.0000,0.0000,0.2917,0.0207,0.0271,0.1650,0.1580,0.0000
06/04/2026 06:22:28,0.4641,0.7746,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0065,0.0000,0.0733,0.0000,0.0000,0.2891,0.0000,0.0271,0.1640,0.1574,0.0000
06/04/2026 06:22:29,0.4647,0.7746,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,0.0000,0.0725,0.0000,0.0000,0.2912,0.0177,0.0277,0.1641,0.1583,0.0000
06/04/2026 06:22:30,0.4655,0.7701,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0719,0.0000,0.0000,0.2911,0.0218,0.0275,0.1639,0.1576,0.0000
06/04/2026 06:22:31,0.4656,0.7090,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0081,0.0000,0.0718,0.0000,0.0000,0.2917,0.0000,0.0270,0.1641,0.1624,0.0000
06/04/2026 06:22:32,0.4677,0.7023,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0068,0.0000,0.0715,0.0000,0.0000,0.2907,0.0196,0.0275,0.1653,0.1590,0.0000
06/04/2026 06:22:33,0.4665,0.7019,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0726,0.0000,0.0000,0.2918,0.0000,0.0274,0.1638,0.1579,0.0000
06/04/2026 06:22:34,0.4665,0.7035,No CT,0.0000,0.0000,0.0000,0.0000,0.0052,0.0065,0.0000,0.0710,0.0000,0.0000,0.2915,0.0196,0.0277,0.1652,0.1576,0.0000
06/04/2026 06:22:35,0.4668,0.7005,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0060,0.0000,0.0720,0.0000,0.0000,0.2916,0.0186,0.0283,0.1645,0.1561,0.0000
06/04/2026 06:22:36,0.4664,0.6988,No CT,0.0000,0.0000,0.0000,0.0000,0.0055,0.0066,0.0000,0.0706,0.0000,0.0000,0.2898,0.0000,0.0268,0.1650,0.1560,0.0000
06/04/2026 06:22:37,0.4651,0.7040,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0718,0.0000,0.0000,0.2887,0.0191,0.0279,0.1646,0.1614,0.0000
06/04/2026 06:22:38,0.4686,0.7021,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,0.0000,0.0712,0.0000,0.0000,0.2907,0.0199,0.0267,0.1648,0.1574,0.0000
06/04/2026 06:22:39,0.4668,0.7008,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0720,0.0000,0.0000,0.2922,0.0202,0.0272,0.1655,0.1582,0.0000
06/04/2026 06:22:40,0.4673,0.7007,No CT,0.0000,0.0000,0.0000,0.0000,0.0051,0.0064,0.0000,0.0718,0.0000,0.0000,0.2903,0.0181,0.0272,0.1660,0.1575,0.0000
06/04/2026 06:22:41,0.4653,0.6969,No CT,0.0000,0.0000,0.0000,0.0000,0.0060,0.0066,0.0000,0.0703,0.0000,0.0000,0.2884,0.0198,0.0264,0.1634,0.1571,0.0000
06/04/2026 06:22:42,0.4680,0.7013,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0063,0.0000,0.0713,0.0000,0.0000,0.2923,0.0186,0.0272,0.1643,0.1558,0.0000
06/04/2026 06:22:43,0.4675,0.7060,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0054,0.0000,0.0713,0.0000,0.0000,0.2918,0.0192,0.0276,0.1650,0.1614,0.0000
06/04/2026 06:22:44,0.4664,0.7008,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0067,0.0000,0.0713,0.0000,0.0000,0.2917,0.0193,0.0269,0.1661,0.1565,0.0000
06/04/2026 06:22:45,0.4677,0.7022,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0056,0.0000,0.0712,0.0000,0.0000,0.2922,0.0184,0.0274,0.1646,0.1580,0.0000
06/04/2026 06:22:46,0.4684,0.7043,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.0000,0.0706,0.0000,0.0000,0.2920,0.0000,0.0278,0.1653,0.1589,0.0000
06/04/2026 06:22:47,0.4685,0.7014,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0055,0.0000,0.0711,0.0000,0.0000,0.2909,0.0189,0.0284,0.1648,0.1590,0.0000
06/04/2026 06:22:48,0.4668,0.6981,No CT,0.0000,0.0000,0.0000,0.0000,0.0053,0.0079,0.0000,0.0729,0.0000,0.0000,0.2898,0.0197,0.0275,0.1651,0.1547,0.0000
06/04/2026 06:22:49,0.4687,0.6995,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0713,0.0000,0.0000,0.2926,0.0183,0.0276,0.1647,0.1566,0.0000
06/04/2026 06:22:50,0.4665,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0066,0.0000,0.0696,0.0000,0.0000,0.2919,0.0205,0.0276,0.1652,0.1592,0.0000
06/04/2026 06:22:51,0.4709,0.7008,No CT,0.0000,0.0000,0.0000,0.0000,0.0053,0.0067,0.0000,0.0719,0.0000,0.0000,0.2913,0.0000,0.0270,0.1651,0.1564,0.0000
06/04/2026 06:22:52,0.4671,0.7056,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0061,0.0000,0.0692,0.0000,0.0000,0.2915,0.0195,0.0266,0.1646,0.1604,0.0000
06/04/2026 06:22:53,0.4668,0.7021,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0067,0.0000,0.0698,0.0000,0.0000,0.2925,0.0213,0.0286,0.1641,0.1586,0.0000
06/04/2026 06:22:54,0.4662,0.6999,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0066,0.0000,0.0712,0.0000,0.0000,0.2915,0.0214,0.0278,0.1639,0.1569,0.0000
06/04/2026 06:22:55,0.4651,0.7015,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,0.0000,0.0721,0.0000,0.0000,0.2896,0.0189,0.0276,0.1649,0.1593,0.0000
06/04/2026 06:22:56,0.4641,0.7000,No CT,0.0000,0.0000,0.0000,0.0000,0.0057,0.0072,0.0000,0.0718,0.0000,0.0000,0.2907,0.0190,0.0272,0.1654,0.1578,0.0000
06/04/2026 06:22:57,0.4652,0.7014,No CT,0.0000,0.0000,0.0000,0.0000,0.0051,0.0057,0.0000,0.0711,0.0000,0.0000,0.2896,0.0190,0.0275,0.1645,0.1578,0.0000
06/04/2026 06:22:58,0.4651,0.7057,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0081,0.0000,0.0708,0.0000,0.0000,0.2909,0.0195,0.0272,0.1640,0.1617,0.0000
06/04/2026 06:22:59,0.4685,0.7068,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,0.0000,0.0726,0.0000,0.0000,0.2915,0.0198,0.0273,0.1652,0.1593,0.0000
06/04/2026 06:23:00,0.4659,0.7741,No CT,0.0000,0.0000,0.0000,0.0000,0.0023,0.0053,0.0000,0.0714,0.0000,0.0000,0.2910,0.0171,0.0269,0.1638,0.1586,0.0000
06/04/2026 06:23:01,0.4659,0.7741,No CT,0.0000,0.0000,0.0000,0.0000,0.0023,0.0053,0.0000,0.0714,0.0000,0.0000,0.2910,0.0171,0.0269,0.1638,0.1586,0.0000
06/04/2026 06:23:02,0.4659,0.7741,No CT,0.0000,0.0000,0.0000,0.0000,0.0023,0.0053,0.0000,0.0714,0.0000,0.0000,0.2910,0.0171,0.0269,0.1638,0.1586,0.0000
06/04/2026 06:23:03,0.4659,0.7741,No CT,0.0000,0.0000,0.0000,0.0000,0.0023,0.0053,0.0000,0.0714,0.0000,0.0000,0.2910,0.0171,0.0269,0.1638,0.1586,0.0000
06/04/2026 06:23:04,0.4659,0.7741,No CT,0.0000,0.0000,0.0000,0.0000,0.0023,0.0053,0.0000,0.0714,0.0000,0.0000,0.2910,0.0171,0.0269,0.1638,0.1586,0.0000
06/04/2026 06:23:05,0.4659,0.7741,No CT,0.0000,0.0000,0.0000,0.0000,0.0023,0.0053,0.0000,0.0714,0.0000,0.0000,0.2910,0.0171,0.0269,0.1638,0.1586,0.0000
06/04/2026 06:23:06,0.4659,0.7741,No CT,0.0000,0.0000,0.0000,0.0000,0.0023,0.0053,0.0000,0.0714,0.0000,0.0000,0.2910,0.0171,0.0269,0.1638,0.1586,0.0000
06/04/2026 06:23:07,0.4663,0.7009,No CT,0.0000,0.0000,0.0000,0.0000,0.0056,0.0068,0.0000,0.0718,0.0000,0.0000,0.2890,0.0194,0.0275,0.1646,0.1591,0.0000
06/04/2026 06:23:08,0.4648,0.6984,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0081,0.0000,0.0714,0.0000,0.0000,0.2901,0.0000,0.0275,0.1648,0.1567,0.0000
06/04/2026 06:23:09,0.4687,0.7030,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.0000,0.0709,0.0000,0.0000,0.2912,0.0000,0.0272,0.1652,0.1571,0.0000
06/04/2026 06:23:10,0.4667,0.7062,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0063,0.0000,0.0727,0.0000,0.0000,0.2906,0.0196,0.0273,0.1649,0.1613,0.0000
06/04/2026 06:23:11,0.4660,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0052,0.0055,0.0000,0.0707,0.0000,0.0000,0.2910,0.0187,0.0287,0.1653,0.1581,0.0000
06/04/2026 06:23:12,0.4661,0.7000,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0060,0.0000,0.0708,0.0000,0.0000,0.2901,0.0197,0.0275,0.1644,0.1561,0.0000
06/04/2026 06:23:13,0.4633,0.7007,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0057,0.0000,0.0697,0.0000,0.0000,0.2887,0.0190,0.0275,0.1642,0.1583,0.0000
